"species","year","country","mean"
"Sympetrum_striolatum",2008,"Czechia",0.04072
"Sympetrum_striolatum",2008,"Denmark",0.01203
"Sympetrum_striolatum",2008,"Finland",0.00026
"Sympetrum_striolatum",2008,"France",0.11721
"Sympetrum_striolatum",2008,"Ireland",0
"Sympetrum_striolatum",2008,"Isle of Man",0.09931
"Sympetrum_striolatum",2008,"Italy",0.03075
"Sympetrum_striolatum",2008,"Luxembourg",0.01261
"Sympetrum_striolatum",2008,"Netherlands",0.38242
"Sympetrum_striolatum",2008,"Portugal",0.02613
"Sympetrum_striolatum",2008,"Slovenia",0.05882
"Sympetrum_striolatum",2008,"Spain",0.05471
"Sympetrum_striolatum",2008,"Sweden",0.01512
"Sympetrum_striolatum",2008,"Switzerland",0.19357
"Sympetrum_striolatum",2008,"United Kingdom",0.35446
"Sympetrum_striolatum",2008,"All",0.08608
"Sympetrum_striolatum",2009,"Austria",0.02888
"Sympetrum_striolatum",2009,"Belgium",0.29764
"Sympetrum_striolatum",2009,"Cyprus",0
"Sympetrum_striolatum",2009,"Czechia",0.06285
"Sympetrum_striolatum",2009,"Denmark",0.00886
"Sympetrum_striolatum",2009,"Finland",0.00019
"Sympetrum_striolatum",2009,"France",0.11449
"Sympetrum_striolatum",2009,"Ireland",0
"Sympetrum_striolatum",2009,"Isle of Man",0.37326
"Sympetrum_striolatum",2009,"Italy",0.02605
"Sympetrum_striolatum",2009,"Luxembourg",0.17343
"Sympetrum_striolatum",2009,"Netherlands",0.39043
"Sympetrum_striolatum",2009,"Portugal",0.02945
"Sympetrum_striolatum",2009,"Slovenia",0.08311
"Sympetrum_striolatum",2009,"Spain",0.04876
"Sympetrum_striolatum",2009,"Sweden",0.01795
"Sympetrum_striolatum",2009,"Switzerland",0.16477
"Sympetrum_striolatum",2009,"United Kingdom",0.3373
"Sympetrum_striolatum",2009,"All",0.08428
"Sympetrum_striolatum",2010,"Austria",0.02081
"Sympetrum_striolatum",2010,"Belgium",0.32166
"Sympetrum_striolatum",2010,"Cyprus",0.00196
"Sympetrum_striolatum",2010,"Czechia",0.04182
"Sympetrum_striolatum",2010,"Denmark",0.0051
"Sympetrum_striolatum",2010,"Finland",0.00053
"Sympetrum_striolatum",2010,"France",0.1412
"Sympetrum_striolatum",2010,"Ireland",0
"Sympetrum_striolatum",2010,"Isle of Man",0.38638
"Sympetrum_striolatum",2010,"Italy",0.03511
"Sympetrum_striolatum",2010,"Luxembourg",0.08378
"Sympetrum_striolatum",2010,"Netherlands",0.36376
"Sympetrum_striolatum",2010,"Portugal",0.06217
"Sympetrum_striolatum",2010,"Slovenia",0.06741
"Sympetrum_striolatum",2010,"Spain",0.06251
"Sympetrum_striolatum",2010,"Sweden",0.01384
"Sympetrum_striolatum",2010,"Switzerland",0.19428
"Sympetrum_striolatum",2010,"United Kingdom",0.3051
"Sympetrum_striolatum",2010,"All",0.09008
"Sympetrum_striolatum",2011,"Austria",0.02081
"Sympetrum_striolatum",2011,"Belgium",0.33156
"Sympetrum_striolatum",2011,"Cyprus",0.00196
"Sympetrum_striolatum",2011,"Czechia",0.05232
"Sympetrum_striolatum",2011,"Denmark",0.01887
"Sympetrum_striolatum",2011,"Finland",0.00046
"Sympetrum_striolatum",2011,"France",0.14867
"Sympetrum_striolatum",2011,"Ireland",0
"Sympetrum_striolatum",2011,"Isle of Man",0.41455
"Sympetrum_striolatum",2011,"Italy",0.04053
"Sympetrum_striolatum",2011,"Luxembourg",0.00537
"Sympetrum_striolatum",2011,"Netherlands",0.37021
"Sympetrum_striolatum",2011,"Portugal",0.03834
"Sympetrum_striolatum",2011,"Slovenia",0.09658
"Sympetrum_striolatum",2011,"Spain",0.06271
"Sympetrum_striolatum",2011,"Sweden",0.01669
"Sympetrum_striolatum",2011,"Switzerland",0.17978
"Sympetrum_striolatum",2011,"United Kingdom",0.31671
"Sympetrum_striolatum",2011,"All",0.09356
"Sympetrum_striolatum",2012,"Austria",0.03132
"Sympetrum_striolatum",2012,"Belgium",0.41108
"Sympetrum_striolatum",2012,"Cyprus",0.19777
"Sympetrum_striolatum",2012,"Czechia",0.04918
"Sympetrum_striolatum",2012,"Denmark",0.00878
"Sympetrum_striolatum",2012,"Finland",0
"Sympetrum_striolatum",2012,"France",0.18292
"Sympetrum_striolatum",2012,"Ireland",0
"Sympetrum_striolatum",2012,"Isle of Man",0.10468
"Sympetrum_striolatum",2012,"Italy",0.05431
"Sympetrum_striolatum",2012,"Luxembourg",0.17235
"Sympetrum_striolatum",2012,"Netherlands",0.40266
"Sympetrum_striolatum",2012,"Portugal",0.02252
"Sympetrum_striolatum",2012,"Slovenia",0.06346
"Sympetrum_striolatum",2012,"Spain",0.05133
"Sympetrum_striolatum",2012,"Sweden",0.01777
"Sympetrum_striolatum",2012,"Switzerland",0.22335
"Sympetrum_striolatum",2012,"United Kingdom",0.38405
"Sympetrum_striolatum",2012,"All",0.10825
"Sympetrum_striolatum",2013,"Austria",0.0244
"Sympetrum_striolatum",2013,"Belgium",0.35576
"Sympetrum_striolatum",2013,"Cyprus",0.40542
"Sympetrum_striolatum",2013,"Czechia",0.0668
"Sympetrum_striolatum",2013,"Denmark",0.02303
"Sympetrum_striolatum",2013,"Finland",0
"Sympetrum_striolatum",2013,"France",0.20614
"Sympetrum_striolatum",2013,"Ireland",0
"Sympetrum_striolatum",2013,"Isle of Man",0
"Sympetrum_striolatum",2013,"Italy",0.06184
"Sympetrum_striolatum",2013,"Luxembourg",0.09018
"Sympetrum_striolatum",2013,"Netherlands",0.38908
"Sympetrum_striolatum",2013,"Portugal",0.01568
"Sympetrum_striolatum",2013,"Slovenia",0.12123
"Sympetrum_striolatum",2013,"Spain",0.07407
"Sympetrum_striolatum",2013,"Sweden",0.01383
"Sympetrum_striolatum",2013,"Switzerland",0.23142
"Sympetrum_striolatum",2013,"United Kingdom",0.32573
"Sympetrum_striolatum",2013,"All",0.1124
"Sympetrum_striolatum",2014,"Austria",0.03246
"Sympetrum_striolatum",2014,"Belgium",0.38322
"Sympetrum_striolatum",2014,"Cyprus",0.38772
"Sympetrum_striolatum",2014,"Czechia",0.06423
"Sympetrum_striolatum",2014,"Denmark",0.03654
"Sympetrum_striolatum",2014,"Finland",0.00023
"Sympetrum_striolatum",2014,"France",0.19471
"Sympetrum_striolatum",2014,"Ireland",0.00585
"Sympetrum_striolatum",2014,"Isle of Man",0
"Sympetrum_striolatum",2014,"Italy",0.08071
"Sympetrum_striolatum",2014,"Luxembourg",0.23114
"Sympetrum_striolatum",2014,"Netherlands",0.40335
"Sympetrum_striolatum",2014,"Portugal",0.02453
"Sympetrum_striolatum",2014,"Slovenia",0.12921
"Sympetrum_striolatum",2014,"Spain",0.05356
"Sympetrum_striolatum",2014,"Sweden",0.02264
"Sympetrum_striolatum",2014,"Switzerland",0.20809
"Sympetrum_striolatum",2014,"United Kingdom",0.34864
"Sympetrum_striolatum",2014,"All",0.113
"Sympetrum_striolatum",2015,"Austria",0.01842
"Sympetrum_striolatum",2015,"Belgium",0.3728
"Sympetrum_striolatum",2015,"Cyprus",0.2734
"Sympetrum_striolatum",2015,"Czechia",0.07491
"Sympetrum_striolatum",2015,"Denmark",0.02099
"Sympetrum_striolatum",2015,"Finland",0
"Sympetrum_striolatum",2015,"France",0.19078
"Sympetrum_striolatum",2015,"Ireland",0
"Sympetrum_striolatum",2015,"Isle of Man",0
"Sympetrum_striolatum",2015,"Italy",0.08138
"Sympetrum_striolatum",2015,"Luxembourg",0.29241
"Sympetrum_striolatum",2015,"Netherlands",0.39352
"Sympetrum_striolatum",2015,"Portugal",0.04837
"Sympetrum_striolatum",2015,"Slovenia",0.0958
"Sympetrum_striolatum",2015,"Spain",0.05162
"Sympetrum_striolatum",2015,"Sweden",0.02041
"Sympetrum_striolatum",2015,"Switzerland",0.23064
"Sympetrum_striolatum",2015,"United Kingdom",0.31655
"Sympetrum_striolatum",2015,"All",0.10863
"Sympetrum_striolatum",2016,"Austria",0.04632
"Sympetrum_striolatum",2016,"Belgium",0.45783
"Sympetrum_striolatum",2016,"Cyprus",0.36484
"Sympetrum_striolatum",2016,"Czechia",0.08259
"Sympetrum_striolatum",2016,"Denmark",0.02821
"Sympetrum_striolatum",2016,"Finland",0.00028
"Sympetrum_striolatum",2016,"France",0.24062
"Sympetrum_striolatum",2016,"Ireland",0.00585
"Sympetrum_striolatum",2016,"Isle of Man",0
"Sympetrum_striolatum",2016,"Italy",0.07925
"Sympetrum_striolatum",2016,"Luxembourg",0.22559
"Sympetrum_striolatum",2016,"Netherlands",0.48022
"Sympetrum_striolatum",2016,"Portugal",0.06857
"Sympetrum_striolatum",2016,"Slovenia",0.1156
"Sympetrum_striolatum",2016,"Spain",0.06801
"Sympetrum_striolatum",2016,"Sweden",0.02649
"Sympetrum_striolatum",2016,"Switzerland",0.23881
"Sympetrum_striolatum",2016,"United Kingdom",0.32982
"Sympetrum_striolatum",2016,"All",0.12822
"Sympetrum_striolatum",2017,"Austria",0.04193
"Sympetrum_striolatum",2017,"Belgium",0.38499
"Sympetrum_striolatum",2017,"Cyprus",0.41147
"Sympetrum_striolatum",2017,"Czechia",0.08141
"Sympetrum_striolatum",2017,"Denmark",0.02845
"Sympetrum_striolatum",2017,"Finland",0.00028
"Sympetrum_striolatum",2017,"France",0.20405
"Sympetrum_striolatum",2017,"Ireland",0
"Sympetrum_striolatum",2017,"Isle of Man",0.45612
"Sympetrum_striolatum",2017,"Italy",0.07923
"Sympetrum_striolatum",2017,"Luxembourg",0.13559
"Sympetrum_striolatum",2017,"Netherlands",0.4485
"Sympetrum_striolatum",2017,"Portugal",0.04566
"Sympetrum_striolatum",2017,"Slovenia",0.1238
"Sympetrum_striolatum",2017,"Spain",0.07926
"Sympetrum_striolatum",2017,"Sweden",0.02201
"Sympetrum_striolatum",2017,"Switzerland",0.19809
"Sympetrum_striolatum",2017,"United Kingdom",0.3401
"Sympetrum_striolatum",2017,"All",0.12012
"Sympetrum_striolatum",2018,"Austria",0.03718
"Sympetrum_striolatum",2018,"Belgium",0.4276
"Sympetrum_striolatum",2018,"Cyprus",0.4866
"Sympetrum_striolatum",2018,"Czechia",0.09441
"Sympetrum_striolatum",2018,"Denmark",0.01843
"Sympetrum_striolatum",2018,"Finland",0.00028
"Sympetrum_striolatum",2018,"France",0.21663
"Sympetrum_striolatum",2018,"Ireland",0.01055
"Sympetrum_striolatum",2018,"Isle of Man",0
"Sympetrum_striolatum",2018,"Italy",0.0922
"Sympetrum_striolatum",2018,"Luxembourg",0.17412
"Sympetrum_striolatum",2018,"Netherlands",0.47716
"Sympetrum_striolatum",2018,"Portugal",0.07268
"Sympetrum_striolatum",2018,"Slovenia",0.06469
"Sympetrum_striolatum",2018,"Spain",0.09051
"Sympetrum_striolatum",2018,"Sweden",0.01981
"Sympetrum_striolatum",2018,"Switzerland",0.20784
"Sympetrum_striolatum",2018,"United Kingdom",0.32415
"Sympetrum_striolatum",2018,"All",0.12631
"Sympetrum_striolatum",2019,"Austria",0.04167
"Sympetrum_striolatum",2019,"Belgium",0.41032
"Sympetrum_striolatum",2019,"Cyprus",0.42567
"Sympetrum_striolatum",2019,"Czechia",0.09346
"Sympetrum_striolatum",2019,"Denmark",0.07289
"Sympetrum_striolatum",2019,"Finland",0.00018
"Sympetrum_striolatum",2019,"France",0.19859
"Sympetrum_striolatum",2019,"Ireland",0.29886
"Sympetrum_striolatum",2019,"Isle of Man",0.60038
"Sympetrum_striolatum",2019,"Italy",0.09151
"Sympetrum_striolatum",2019,"Luxembourg",0.2025
"Sympetrum_striolatum",2019,"Netherlands",0.49356
"Sympetrum_striolatum",2019,"Portugal",0.13075
"Sympetrum_striolatum",2019,"Slovenia",0.10535
"Sympetrum_striolatum",2019,"Spain",0.05612
"Sympetrum_striolatum",2019,"Sweden",0.03649
"Sympetrum_striolatum",2019,"Switzerland",0.21956
"Sympetrum_striolatum",2019,"United Kingdom",0.39032
"Sympetrum_striolatum",2019,"All",0.13562
"Sympetrum_striolatum",2020,"Austria",0.06581
"Sympetrum_striolatum",2020,"Belgium",0.45011
"Sympetrum_striolatum",2020,"Cyprus",0.41056
"Sympetrum_striolatum",2020,"Czechia",0.13328
"Sympetrum_striolatum",2020,"Denmark",0.11232
"Sympetrum_striolatum",2020,"Finland",2e-05
"Sympetrum_striolatum",2020,"France",0.20509
"Sympetrum_striolatum",2020,"Ireland",0.25463
"Sympetrum_striolatum",2020,"Isle of Man",0.52802
"Sympetrum_striolatum",2020,"Italy",0.09627
"Sympetrum_striolatum",2020,"Luxembourg",0.14953
"Sympetrum_striolatum",2020,"Netherlands",0.52122
"Sympetrum_striolatum",2020,"Portugal",0.05385
"Sympetrum_striolatum",2020,"Slovenia",0.10035
"Sympetrum_striolatum",2020,"Spain",0.07284
"Sympetrum_striolatum",2020,"Sweden",0.03706
"Sympetrum_striolatum",2020,"Switzerland",0.2459
"Sympetrum_striolatum",2020,"United Kingdom",0.37323
"Sympetrum_striolatum",2020,"All",0.13893
"Sympetrum_striolatum",2021,"Austria",0.06869
"Sympetrum_striolatum",2021,"Belgium",0.49859
"Sympetrum_striolatum",2021,"Cyprus",0.2871
"Sympetrum_striolatum",2021,"Czechia",0.13732
"Sympetrum_striolatum",2021,"Denmark",0.10769
"Sympetrum_striolatum",2021,"Finland",0.00097
"Sympetrum_striolatum",2021,"France",0.23935
"Sympetrum_striolatum",2021,"Ireland",0.32338
"Sympetrum_striolatum",2021,"Isle of Man",0.60051
"Sympetrum_striolatum",2021,"Italy",0.08394
"Sympetrum_striolatum",2021,"Luxembourg",0.19769
"Sympetrum_striolatum",2021,"Netherlands",0.56538
"Sympetrum_striolatum",2021,"Portugal",0.06002
"Sympetrum_striolatum",2021,"Slovenia",0.168
"Sympetrum_striolatum",2021,"Spain",0.07757
"Sympetrum_striolatum",2021,"Sweden",0.03379
"Sympetrum_striolatum",2021,"Switzerland",0.26498
"Sympetrum_striolatum",2021,"United Kingdom",0.38676
"Sympetrum_striolatum",2021,"All",0.15026
"Sympetrum_striolatum",2022,"Austria",0.0665
"Sympetrum_striolatum",2022,"Belgium",0.44125
"Sympetrum_striolatum",2022,"Cyprus",0.332
"Sympetrum_striolatum",2022,"Czechia",0.07936
"Sympetrum_striolatum",2022,"Denmark",0.1099
"Sympetrum_striolatum",2022,"Finland",0.00051
"Sympetrum_striolatum",2022,"France",0.17969
"Sympetrum_striolatum",2022,"Ireland",0.34941
"Sympetrum_striolatum",2022,"Isle of Man",0.6604
"Sympetrum_striolatum",2022,"Italy",0.08847
"Sympetrum_striolatum",2022,"Luxembourg",0.19459
"Sympetrum_striolatum",2022,"Netherlands",0.52618
"Sympetrum_striolatum",2022,"Portugal",0.06233
"Sympetrum_striolatum",2022,"Slovenia",0.19209
"Sympetrum_striolatum",2022,"Spain",0.06229
"Sympetrum_striolatum",2022,"Sweden",0.03977
"Sympetrum_striolatum",2022,"Switzerland",0.20715
"Sympetrum_striolatum",2022,"United Kingdom",0.41427
"Sympetrum_striolatum",2022,"All",0.13618
"Sympetrum_striolatum",2023,"Austria",0.09174
"Sympetrum_striolatum",2023,"Belgium",0.50721
"Sympetrum_striolatum",2023,"Cyprus",0.35693
"Sympetrum_striolatum",2023,"Czechia",0.07192
"Sympetrum_striolatum",2023,"Denmark",0.15103
"Sympetrum_striolatum",2023,"Finland",0.00093
"Sympetrum_striolatum",2023,"France",0.20243
"Sympetrum_striolatum",2023,"Ireland",0.34733
"Sympetrum_striolatum",2023,"Isle of Man",0.6332
"Sympetrum_striolatum",2023,"Italy",0.15687
"Sympetrum_striolatum",2023,"Luxembourg",0.27435
"Sympetrum_striolatum",2023,"Netherlands",0.56358
"Sympetrum_striolatum",2023,"Portugal",0.06372
"Sympetrum_striolatum",2023,"Slovenia",0.30398
"Sympetrum_striolatum",2023,"Spain",0.05924
"Sympetrum_striolatum",2023,"Sweden",0.03072
"Sympetrum_striolatum",2023,"Switzerland",0.24024
"Sympetrum_striolatum",2023,"United Kingdom",0.40416
"Sympetrum_striolatum",2023,"All",0.14992
"Sympetrum_striolatum",2024,"Austria",0.08405
"Sympetrum_striolatum",2024,"Belgium",0.08689
"Sympetrum_striolatum",2024,"Cyprus",0
"Sympetrum_striolatum",2024,"Czechia",0.12334
"Sympetrum_striolatum",2024,"Denmark",0.16215
"Sympetrum_striolatum",2024,"Finland",0.00097
"Sympetrum_striolatum",2024,"France",0.26478
"Sympetrum_striolatum",2024,"Ireland",0.30497
"Sympetrum_striolatum",2024,"Isle of Man",0.6937
"Sympetrum_striolatum",2024,"Italy",0.12553
"Sympetrum_striolatum",2024,"Luxembourg",0.24062
"Sympetrum_striolatum",2024,"Netherlands",0.55514
"Sympetrum_striolatum",2024,"Portugal",0.10174
"Sympetrum_striolatum",2024,"Slovenia",0.11887
"Sympetrum_striolatum",2024,"Spain",0.08311
"Sympetrum_striolatum",2024,"Sweden",0.04625
"Sympetrum_striolatum",2024,"Switzerland",0.27971
"Sympetrum_striolatum",2024,"United Kingdom",0.39526
"Sympetrum_striolatum",2024,"All",0.15982
